index,case-name,Porosity,Eff. Porosity,K(x)[D],K(y)[D],K(z)[D],M. time[s],S. Time[s]
6567,9663.0,0.196165333,0.19348455399999998,1.4232,2.2524,1.2665,270.0,69.0
6568,9665.0,0.201589926,0.200850649,0.0,0.0,1.0933,329.0,107.0
6569,9667.0,0.211199407,0.210023839,1.6233,1.6062,0.956,314.0,79.0
6570,9669.0,0.20870666699999998,0.206341351,1.5315,1.6488,1.1436,329.0,81.0
6571,9671.0,0.206988444,0.204349516,1.8354,1.7256,1.7257,317.0,80.0
6572,9673.0,0.210449185,0.20694595600000001,2.1516,2.1823,2.9096,339.0,80.0
6573,9675.0,0.20895259300000002,0.205952837,2.0206,3.1937,2.5739,316.0,78.0
6574,9677.0,0.23061422199999998,0.22839709,4.0051,3.6483,3.2957,333.0,78.0
6575,9679.0,0.199617481,0.19715920399999998,3.1602,2.0947,1.6549,264.0,67.0
6576,9681.0,0.19634548100000002,0.193143065,2.2285,2.1337,2.1173,279.0,66.0
6577,9683.0,0.162188741,0.159125119,0.6428,0.877,1.0164,267.0,63.0
6578,9685.0,0.21055348100000001,0.20955695,1.844,0.483,3.2487,287.0,79.0
6579,9687.0,0.215246222,0.21388322899999998,2.4512,3.0427,1.8251,304.0,75.0
6580,9691.0,0.204440889,0.20131417899999998,1.2771,1.2918,0.7084,311.0,79.0
6581,9693.0,0.19306637,0.19000024199999999,1.7386,1.2979,1.565,313.0,72.0
6582,9697.0,0.219383407,0.213999672,2.5777,3.1346,2.4627,340.0,82.0
6583,9699.0,0.24175348100000002,0.239530765,4.6358,3.6912,2.0769,341.0,82.0
6584,9703.0,0.20540325899999998,0.200942459,3.6374,2.4224,1.2245,273.0,68.0
6585,9705.0,0.177535704,0.17025319600000002,1.1918,1.3505,0.6294,273.0,64.0
6586,9707.0,0.194507259,0.191525188,1.2019,0.7209,2.3308,281.0,73.0
6587,9709.0,0.203403556,0.201375759,1.8519999999999999,2.2987,1.8811,295.0,72.0
6588,9711.0,0.207233185,0.20528553300000002,1.7861,3.3669,1.8732,304.0,75.0
6589,9713.0,0.20260088899999998,0.200977168,1.121,2.1356,0.6337,289.0,77.0
6590,9715.0,0.184201185,0.180224687,1.3822,1.4849,0.9042,294.0,72.0
6591,9717.0,0.194712296,0.18824801,1.5897,1.5419999999999998,1.2234,324.0,78.0
6592,9719.0,0.199365037,0.19158229,2.2528,2.136,2.2335,314.0,77.0
6593,9721.0,0.22181777800000002,0.218147929,5.4639999999999995,2.426,2.3012,313.0,78.0
6594,9723.0,0.250424,0.248338953,9.1424,3.2972,2.1313,313.0,80.0
6595,9725.0,0.229098667,0.22733007600000002,8.8598,2.4633,1.2561,279.0,72.0
6596,9727.0,0.224095111,0.222610804,2.3368,2.573,1.7584,293.0,73.0
6597,9729.0,0.181841185,0.180145193,0.9952,0.8152,1.3174,269.0,67.0
6598,9731.0,0.22633777800000002,0.225565527,3.5896,2.395,2.8831,321.0,79.0
6599,9733.0,0.21164237,0.209924191,2.5398,3.9317,1.8737,317.0,75.0
6600,9737.0,0.172294815,0.16978294800000002,0.9231,1.239,0.4762,271.0,69.0
6601,9739.0,0.17938192600000002,0.163478269,1.0724,1.2287,0.6174,315.0,79.0
6602,9743.0,0.209593778,0.20544788100000003,2.5774,2.3659,2.9398,329.0,77.0
6603,9745.0,0.257381037,0.256757508,9.836,3.3428,3.1179,234.0,77.0
6604,9749.0,0.252251259,0.250037443,9.5537,2.0055,1.5976,282.0,74.0
6605,9751.0,0.19241837,0.189590455,1.8332,1.3375,1.2851,261.0,68.0
6606,9753.0,0.21813659300000002,0.214783418,3.4530000000000003,3.1177,2.4624,293.0,74.0
6607,9755.0,0.226606222,0.224804173,4.3048,3.7087,1.9699,325.0,80.0
6608,9759.0,0.193815407,0.192001034,0.9899,1.4526,0.4364,285.0,75.0
6609,9761.0,0.175926815,0.163813041,0.9783,0.8704,0.534,296.0,75.0
6610,9765.0,0.190442074,0.183444765,1.6031,1.1239,2.1202,296.0,70.0
6611,9767.0,0.203709926,0.199545152,5.3601,1.4537,2.3545,273.0,67.0
6612,9771.0,0.246486222,0.246282179,9.9348,3.0864,1.751,273.0,74.0
6613,9773.0,0.23867733300000002,0.236203203,3.6505,2.3963,2.0165,270.0,73.0
6614,9799.0,0.23005599999999998,0.229209947,4.4494,4.3075,1.4485,299.0,77.0
6615,9801.0,0.23001659300000002,0.22749914100000002,4.3314,3.2068,1.6536,304.0,79.0
6616,9803.0,0.195806815,0.188670113,1.9518,2.1753,1.2489,290.0,68.0
6617,9805.0,0.168987556,0.15912959699999998,0.6503,1.1696,0.738,254.0,65.0
6618,9807.0,0.150415704,0.136557706,0.2602,0.6809,0.5675,250.0,59.0
6619,9809.0,0.15564029599999998,0.14278177,0.0911,0.5398,0.5293,271.0,65.0
6620,9811.0,0.166331259,0.160131673,1.057,0.5479,0.5855,276.0,68.0
6621,9813.0,0.179876444,0.17591968100000002,4.8372,1.2737,0.3344,251.0,66.0
6622,9815.0,0.223454519,0.223437096,8.4845,3.9436,0.2952,266.0,75.0
6623,9817.0,0.23558014800000002,0.233610122,9.6921,2.1229,0.9047,274.0,74.0
6624,9819.0,0.237811852,0.23711906600000002,3.2674,1.8325,1.6562,305.0,83.0
6625,9821.0,0.20959051899999998,0.207422921,1.5191,1.4097,1.7286,322.0,82.0
6626,9823.0,0.24443763,0.24332745600000003,7.3776,2.81,1.6192,305.0,83.0
6627,9825.0,0.198622519,0.196606103,1.3692,1.9628,1.0703,298.0,73.0
6628,9829.0,0.159459259,0.153017496,0.1105,1.1179999999999999,0.4807,250.0,65.0
6629,9831.0,0.145419852,0.13342384,0.0726,0.305,0.535,246.0,59.0
6630,9835.0,0.129886815,0.121566879,0.4393,0.2458,0.2616,221.0,56.0
6631,9837.0,0.174819852,0.170181539,1.6571,1.4731,0.0939,213.0,63.0
6632,9841.0,0.21703140699999998,0.21552797699999998,2.8589,1.6908,0.8701,279.0,73.0
6633,9843.0,0.192390222,0.18960501,1.3462,1.4716,1.2322,303.0,78.0
6634,9845.0,0.23297807399999998,0.232054946,6.4091,2.7596,1.4087,279.0,78.0
6635,9847.0,0.22465925899999997,0.22200508,5.148,1.8378,0.6725,281.0,79.0
6636,9849.0,0.188065481,0.186010974,1.1372,1.1981,0.5842,276.0,69.0
6637,9851.0,0.178514963,0.17595551,0.3546,1.9483,0.4599,260.0,68.0
6638,9853.0,0.166812444,0.163921646,0.3062,1.0562,1.1162,264.0,67.0
6639,9855.0,0.14132563,0.132432961,0.1164,0.2703,0.9962,236.0,61.0
6640,9857.0,0.134494519,0.11418399,0.096,0.2659,0.4017,228.0,54.0
6641,9859.0,0.11325392599999999,0.10049418199999999,0.0378,0.2574,0.2556,178.0,46.0
6642,9861.0,0.139895111,0.132914405,0.8487,0.5613,0.0882,206.0,56.0
6643,9863.0,0.15853599999999998,0.147852609,1.4657,0.4988,0.1053,232.0,59.0
6644,9865.0,0.184564148,0.17996829,1.2016,1.4445,0.2853,290.0,71.0
6645,9867.0,0.20623496300000002,0.20078459,1.0462,1.7735,1.2283,336.0,78.0
6646,9869.0,0.213425185,0.21115243399999997,4.7622,1.133,0.7028,272.0,71.0
6647,9871.0,0.214829926,0.213303257,2.8279,1.3823,0.634,278.0,74.0
6648,9875.0,0.20942548100000002,0.206547365,0.278,2.0127,1.4416,271.0,73.0
6649,9877.0,0.168371852,0.165215947,0.1365,0.8759,1.1765,260.0,67.0
6650,9881.0,0.107568593,0.082999063,0.0096,0.3887,0.2628,90.0,14.0
6651,9883.0,0.099638222,0.088627816,0.0006,0.1074,0.0405,175.0,51.0
6652,9887.0,0.157630222,0.152467754,0.3352,0.1994,0.1446,262.0,66.0
6653,9889.0,0.179103111,0.176226462,0.4172,0.8488,0.3001,288.0,76.0
6654,9891.0,0.216957037,0.215664573,4.5928,1.5293,1.4793,270.0,72.0
6655,9893.0,0.241664593,0.23883659,3.826,1.9466,0.5587,280.0,77.0
6656,9897.0,0.24396237,0.235974797,2.5401,11.0182,0.6859,265.0,74.0
6657,9899.0,0.204595556,0.20035017100000002,0.3345,0.9785,1.3787,276.0,73.0
6658,9903.0,0.127212741,0.11955825,0.1174,0.3554,0.298,238.0,58.0
6659,9905.0,0.095677926,0.080405534,0.0,0.29600000000000004,0.0815,76.0,13.0
6660,9909.0,0.147119704,0.13370375,0.159,0.1084,0.0821,216.0,53.0
6661,9911.0,0.18052859300000001,0.17680979300000002,0.1405,0.2512,0.1378,269.0,73.0
6662,9937.0,0.189323852,0.18722578,1.6769999999999998,1.1871,1.2128,232.0,64.0
6663,9939.0,0.23318251899999998,0.23123649100000002,3.0523,1.9619,0.9163,264.0,72.0
6664,9941.0,0.276842074,0.277569329,3.3037,23.4752,11.917,298.0,83.0
6665,9943.0,0.26844829600000003,0.26380338600000003,2.8572,11.4109,6.9355,289.0,76.0
6666,9945.0,0.233362667,0.231721294,0.7266,1.7787,2.4766,298.0,77.0
6667,9947.0,0.18350637,0.17961896300000002,1.5058,1.3230000000000002,0.8808,261.0,67.0
6668,9949.0,0.149884148,0.145955943,1.5107,0.7761,0.5651,253.0,62.0
6669,9951.0,0.117441481,0.111034897,0.0619,0.6533,0.2218,205.0,53.0
6670,9953.0,0.131208889,0.119458602,0.6093,0.5254,0.2756,204.0,50.0
6671,9955.0,0.17924622199999998,0.16464269199999998,2.2502,0.9890000000000001,0.1572,238.0,54.0
6672,9957.0,0.19411437,0.19278589999999998,1.7882,0.8042,0.1366,255.0,70.0
6673,9959.0,0.211175704,0.208591823,1.4905,0.5496,0.1684,261.0,74.0
6674,9961.0,0.196153778,0.193428572,1.5444,1.1574,1.8254,239.0,62.0
6675,9963.0,0.24391763,0.242772116,3.225,3.5884,4.8806,272.0,71.0
6676,9967.0,0.250671111,0.247500345,0.8814,2.7939999999999996,2.3673,286.0,80.0
6677,9969.0,0.228199407,0.226099594,1.7316,3.1346,1.1092,283.0,76.0
6678,9973.0,0.153101926,0.148365403,0.6582,0.7634,0.7948,237.0,59.0
6679,9975.0,0.13324,0.128651945,0.2163,0.8155,0.5725,227.0,55.0
6680,9979.0,0.20704888899999999,0.200559543,1.8004,2.7224,1.156,269.0,68.0
6681,9981.0,0.20521777800000002,0.197161444,1.8661,0.9317,1.2819,261.0,64.0
6682,9983.0,0.168374815,0.163255462,0.7364,0.6371,0.4915,234.0,59.0
6683,9985.0,0.23334637,0.23306038,2.1999,2.1798,2.8508,281.0,75.0
6684,9987.0,0.267520889,0.26810727300000003,2.6310000000000002,22.2538,4.1491,290.0,81.0
6685,9989.0,0.265673481,0.261032284,1.9086,12.3741,3.6906,291.0,76.0
6686,9991.0,0.22953037,0.22648586899999998,0.4742,3.3616,0.9634,279.0,77.0
6687,9993.0,0.20682814800000002,0.20537734300000002,1.838,1.9837,0.8472,281.0,74.0
6688,9995.0,0.19084592600000003,0.18773969399999998,2.0752,1.5658,0.9425,267.0,68.0
6689,9997.0,0.167236148,0.163224112,0.7948,1.3674,0.8035,239.0,62.0
6690,9999.0,0.183562963,0.179727568,1.3957,1.2353,0.9315,247.0,63.0
6691,10001.0,0.209438519,0.204726834,2.9914,1.3201,1.0649,282.0,67.0
6692,10003.0,0.22536029600000002,0.224279063,2.5047,1.3169,1.757,284.0,75.0
6693,10005.0,0.20354488899999998,0.20126939300000002,0.7998,0.9089,0.8909,275.0,72.0
6694,10007.0,0.205849778,0.20473355199999999,1.5526,1.1072,1.4639,263.0,71.0
6695,10009.0,0.22541392600000001,0.223721484,1.7943,3.5209,2.7692,281.0,71.0
6696,10013.0,0.221699852,0.218952948,1.1078,5.1151,1.5035,273.0,75.0
6697,10015.0,0.23071999999999998,0.22897594300000002,2.318,3.2445,1.3339,300.0,78.0
6698,10019.0,0.19697807399999998,0.194382503,1.7224,1.9429,1.2749,262.0,67.0
6699,10021.0,0.169092148,0.166168758,1.0099,1.1836,0.9088,244.0,62.0
6700,10025.0,0.22517807399999998,0.223935335,3.0351,2.1952,1.5442,282.0,74.0
6701,10027.0,0.22293274100000002,0.219091783,2.539,1.1808,1.6151,272.0,72.0
6702,10029.0,0.163243259,0.152901054,0.4882,0.5315,0.5897,227.0,60.0
6703,10031.0,0.20004563,0.198063871,1.3854,1.286,1.5579,284.0,73.0
6704,10035.0,0.222727407,0.21981394899999998,1.7048,4.2468,1.9021,294.0,75.0
6705,10037.0,0.22852237,0.22556888600000002,1.2997,5.4025,1.9721,288.0,75.0
6706,10041.0,0.20981274100000002,0.207091508,2.9153,3.7506,1.681,277.0,71.0
6707,10043.0,0.168454222,0.162908374,1.2758,0.9445,1.3086,241.0,60.0
6708,10047.0,0.18456770399999997,0.181384632,2.8203,0.9632,0.9766,261.0,65.0
6709,10049.0,0.19738074100000003,0.195986944,2.7742,1.4987,1.4476,277.0,72.0
